step,posterior_p_L,profit_Y,profit_S,contract
0,0.5,58.75,23.0,Y
1,0.25,56.875,21.5,Y
2,0.125,55.9375,20.75,Y
3,0.0625,55.46875,20.375,Y
4,0.03125,55.234375,20.1875,Y
5,0.015625,55.1171875,20.09375,Y
6,0.0078125,55.05859375,20.046875,Y
7,0.00390625,55.029296875,20.0234375,Y
8,0.001953125,55.0146484375,20.01171875,Y
9,0.0009765625,55.00732421875,20.005859375,Y
10,0.00048828125,55.003662109375,20.0029296875,Y
11,0.000244140625,55.0018310546875,20.00146484375,Y
12,0.0001220703125,55.00091552734375,20.000732421875,Y
13,6.103515625e-05,55.000457763671875,20.0003662109375,Y
14,3.0517578125e-05,55.00022888183594,20.00018310546875,Y
15,1.52587890625e-05,55.00011444091797,20.000091552734375,Y
16,7.62939453125e-06,55.000057220458984,20.000045776367188,Y
17,3.814697265625e-06,55.00002861022949,20.000022888183594,Y
18,1.9073486328125e-06,55.000014305114746,20.000011444091797,Y
19,9.5367431640625e-07,55.00000715255737,20.0000057220459,Y
20,4.76837158203125e-07,55.00000357627869,20.00000286102295,Y
21,2.384185791015625e-07,55.00000178813934,20.000001430511475,Y
22,1.1920928955078125e-07,55.00000089406967,20.000000715255737,Y
23,5.960464477539063e-08,55.000000447034836,20.00000035762787,Y
24,2.9802322387695312e-08,55.00000022351742,20.000000178813934,Y
25,1.4901161193847656e-08,55.00000011175871,20.000000089406967,Y
26,7.450580596923828e-09,55.000000055879354,20.000000044703484,Y
27,3.725290298461914e-09,55.00000002793968,20.000000022351742,Y
28,1.862645149230957e-09,55.00000001396984,20.00000001117587,Y
29,9.313225746154785e-10,55.00000000698492,20.000000005587935,Y
30,4.656612873077393e-10,55.00000000349246,20.000000002793968,Y
31,2.3283064365386963e-10,55.00000000174623,20.000000001396984,Y
32,1.1641532182693481e-10,55.000000000873115,20.000000000698492,Y
33,5.820766091346741e-11,55.00000000043656,20.000000000349246,Y
34,2.9103830456733704e-11,55.00000000021828,20.000000000174623,Y
35,1.4551915228366852e-11,55.00000000010914,20.00000000008731,Y
36,7.275957614183426e-12,55.00000000005457,20.000000000043656,Y
37,3.637978807091713e-12,55.000000000027285,20.000000000021828,Y
38,1.8189894035458565e-12,55.00000000001364,20.000000000010914,Y
39,9.094947017729282e-13,55.00000000000682,20.000000000005457,Y
40,4.547473508864641e-13,55.00000000000341,20.00000000000273,Y
41,2.2737367544323206e-13,55.000000000001705,20.000000000001364,Y
42,1.1368683772161603e-13,55.00000000000085,20.000000000000682,Y
43,5.684341886080802e-14,55.000000000000426,20.00000000000034,Y
44,2.842170943040401e-14,55.00000000000021,20.00000000000017,Y
45,1.4210854715202004e-14,55.00000000000011,20.000000000000085,Y
46,7.105427357601002e-15,55.00000000000006,20.000000000000043,Y
47,3.552713678800501e-15,55.00000000000002,20.00000000000002,Y
48,1.7763568394002505e-15,55.000000000000014,20.00000000000001,Y
49,8.881784197001252e-16,55.00000000000001,20.000000000000007,Y
