step,posterior_p_L,profit_Y,profit_S,contract
0,0.5,26.25,32.5,S
1,0.25,24.375,28.75,S
2,0.125,23.4375,26.875,S
3,0.0625,22.96875,25.9375,S
4,0.03125,22.734375,25.46875,S
5,0.015625,22.6171875,25.234375,S
6,0.0078125,22.55859375,25.1171875,S
7,0.00390625,22.529296875,25.05859375,S
8,0.001953125,22.5146484375,25.029296875,S
9,0.0009765625,22.50732421875,25.0146484375,S
10,0.00048828125,22.503662109375,25.00732421875,S
11,0.000244140625,22.5018310546875,25.003662109375,S
12,0.0001220703125,22.50091552734375,25.0018310546875,S
13,6.103515625e-05,22.500457763671875,25.00091552734375,S
14,3.0517578125e-05,22.500228881835938,25.000457763671875,S
15,1.52587890625e-05,22.50011444091797,25.000228881835938,S
16,7.62939453125e-06,22.500057220458984,25.00011444091797,S
17,3.814697265625e-06,22.500028610229492,25.000057220458984,S
18,1.9073486328125e-06,22.500014305114746,25.000028610229492,S
19,9.5367431640625e-07,22.500007152557373,25.000014305114746,S
20,4.76837158203125e-07,22.500003576278687,25.000007152557373,S
21,2.384185791015625e-07,22.500001788139343,25.000003576278687,S
22,1.1920928955078125e-07,22.50000089406967,25.000001788139343,S
23,5.960464477539063e-08,22.500000447034836,25.00000089406967,S
24,2.9802322387695312e-08,22.500000223517418,25.000000447034836,S
25,1.4901161193847656e-08,22.50000011175871,25.000000223517418,S
26,7.450580596923828e-09,22.500000055879354,25.00000011175871,S
27,3.725290298461914e-09,22.500000027939677,25.000000055879354,S
28,1.862645149230957e-09,22.50000001396984,25.000000027939677,S
29,9.313225746154785e-10,22.50000000698492,25.00000001396984,S
30,4.656612873077393e-10,22.50000000349246,25.00000000698492,S
31,2.3283064365386963e-10,22.50000000174623,25.00000000349246,S
32,1.1641532182693481e-10,22.500000000873115,25.00000000174623,S
33,5.820766091346741e-11,22.500000000436557,25.000000000873115,S
34,2.9103830456733704e-11,22.50000000021828,25.000000000436557,S
35,1.4551915228366852e-11,22.50000000010914,25.00000000021828,S
36,7.275957614183426e-12,22.50000000005457,25.00000000010914,S
37,3.637978807091713e-12,22.500000000027285,25.00000000005457,S
38,1.8189894035458565e-12,22.500000000013642,25.000000000027285,S
39,9.094947017729282e-13,22.50000000000682,25.000000000013642,S
40,4.547473508864641e-13,22.50000000000341,25.00000000000682,S
41,2.2737367544323206e-13,22.500000000001705,25.00000000000341,S
42,1.1368683772161603e-13,22.500000000000853,25.000000000001705,S
43,5.684341886080802e-14,22.500000000000426,25.000000000000853,S
44,2.842170943040401e-14,22.500000000000213,25.000000000000426,S
45,1.4210854715202004e-14,22.500000000000107,25.000000000000213,S
46,7.105427357601002e-15,22.500000000000053,25.000000000000107,S
47,3.552713678800501e-15,22.50000000000003,25.000000000000053,S
48,1.7763568394002505e-15,22.500000000000014,25.00000000000003,S
49,8.881784197001252e-16,22.500000000000007,25.000000000000014,S
